tack range,  பசை ஒட்டுக்கால நெடுக்கம், 
woofer,  அதிரொலிபெருக்கி, திறன் கூட்டு ஒலிபெருக்கி, 
wool grease,  கம்பளி மசகு, 
wooller system,  கம்பளி முறை, 
word concatenation system,  சொல் தொடர்வரிசை அமைப்பு, 
word time,  சொல் நேரம், 
workability,  பணித்திறன்/ வேலைசெய்ய இயலும் திறன், பணி எளிமை, பணி செய்வதற்கேற்ற பதம், 
work angle,  பணிக் கோணம், 
work hardening,  பணிவன்மையாக்கம், பணியாற் கடினமாக்கல், 
working envelope,  எந்திரனின் கைசுற்றுப் பகுதி, 
working fluid,  செயற்படு பாய்மம்// செயல்படுப் பாய்மம், 
working load,  பணிப்பளு// செயல்படு பளு, பயன்படுத்தும் திறன், பணிநிலை சுமை, 
working place,  செயல்படு இடம், தோண்டிடம், 
working point,  குறிப்புப் புள்ளி, 
working solution,  செயல்படுக் கரைசல், 
working stress,  செயல்படுத் தகைவு, 
work kinetic energy theorem,  வேலை இயக்க ஆற்றல் தேற்றம், 
work lead,  மின்கடத்துக் கம்பி, 
work life,  செயலாகு நேரம், 
work out,  பணி முடிவுற்றச் சுரங்கம்/ கணக்கிடு, 
work piece,  செய்பொருள், எந்திரவினை நிகழ் துண்டு, 
work piece program,  எந்திரவினையாளும் நிரல், 
work print,  முதல் காட்சிப்படம், 
work study,  பணியியல் ஆய்வு/ வேலை ஆய்வு, 
world,  உலகம், பவனம், அனந்தை, பொழில்/ வைப்பு, புவனம்: மார்க்கம்// சகத்து; நாற்கண வெளி, ஞாலம், ஆர், பவம், உருண்டை; நாற்பருமானவெளி, பரப்பு, பா// சகதண்டம், உலகின்பொது, அகிலம்; நிலவுலகம், உகம், ஆலம்; நாடு, லோகம்/ கடலிடம்// சகம், அம்பு/ குவலயம், பூதியம், படலம்/ வரைப்பு, புடவி, பூமண்டலம்/ வையகம், பூதிகம், அதீதன்: முட்டை, உலோகயாத்திரை, ஊழி, தாலம், உலகு, 
world coordinates,  புவிசார் ஆயங்கள், 
world geographic reference system,  உலக நிலயியல் குறிப்பமைப்பு, 
world line,  காலப்பாதை; நாற்பருமான வெளி, 
world modeling,  எந்திரன் படிமநிரல், 
world rift system,  இடை இணை கடலடி முகடு/ கடலடிப் பிளவு முகடு, 
worm conveyor,  திருகுவடிவக் கடத்தமைப்பு, 
worm gear,  புழுப் பல்லிணை, திருகு பற்சக்கரம், திருகுப் பற்சக்கரம், 
worm wheel,  திருகுச் சக்கரம், 
worsted system,  மணிக்கம்பளி முறை, 
wound rotor,  சுற்றப்பட்டச் சுற்றகம், 
wove paper,  சீரான மென்தாள், 
wow,  தாழ் அதிர்வெண் இரைச்சல், 
wrap,  முடக்கு// சுற: மூடு// சுற்றிப்போர்த்து, உறையிடு// சிறப்புச் செருகுதாள், 
wrap around plate,  உறை போர்த்த தகடு, அச்சுருளைப் பொதி தட்டு, 
wrapper sheet,  சுற்றுத்தகடு, பொதித்தகடு, உறைத் – தாள், 
wrecking strip,  கற்காரை ஊற்றுமிடம், 
wrench fault,  கிடைமட்டச் செங்குத்துப் பிழை/ கிடைமட்டச் செங்குத்துப்பிழை, 
wrench head bolt,  குறடு தலைமரை, 
wringing fit,  திருகுப் பொருத்தம்: முறுக்கப் பொருத்து, 
write head,  எழுது முனை;- இலக்கத் தகவல் சேகரிப்பு அமைப்பு, 
writing speed,  எழுது வேகம், எழுதுவேகம், 
wrought alloy,  வடிப்பு உலோகக் கலவை, 
w truss,  W வடிவத் தூலக்கட்டு, 
wulff electrometer,  உல்ஃப் மின்அளவி, 
